0.355556 , 0.5625 , 0.0 ,
0.333333 , 0.4375 , 1.0 ,
0.344444 , 0.5625 , 1.0 ,
0.466667 , 0.5625 , 1.0 ,
0.266667 , 0.8125 , 1.0 ,
0.422222 , 0.9375 , 0.0 ,
0.622222 , 0.5625 , 0.0 ,
0.311111 , 0.625 , 1.0 ,
0.4 , 0.5625 , 1.0 ,
0.588889 , 0.3125 , 1.0 ,
0.622222 , 0.625 , 1.0 ,
0.544444 , 0.6875 , 0.0 ,
0.611111 , 0.625 , 1.0 ,
0.244444 , 0.5625 , 1.0 ,
0.233333 , 0.625 , 1.0 ,
0.444444 , 0.8125 , 1.0 ,
0.333333 , 0.8125 , 1.0 ,
0.322222 , 0.8125 , 0.0 ,
0.211111 , 0.625 , 1.0 ,
0.522222 , 0.8125 , 0.0 ,
0.222222 , 0.625 , 1.0 ,
0.344444 , 0.75 , 0.0 ,
0.433333 , 0.625 , 1.0 ,
0.311111 , 0.75 , 1.0 ,
0.266667 , 0.5625 , 1.0 ,
0.422222 , 0.5625 , 1.0 ,
0.411111 , 0.8125 , 1.0 ,
0.511111 , 0.75 , 1.0 ,
0.422222 , 0.875 , 0.0 ,
0.477778 , 0.5625 , 1.0 ,
0.3 , 0.6875 , 1.0 ,
0.222222 , 0.625 , 1.0 ,
0.544444 , 0.625 , 0.0 ,
0.677778 , 0.5625 , 1.0 ,
0.3 , 0.625 , 1.0 ,
0.211111 , 0.625 , 1.0 ,
0.5 , 0.6875 , 0.0 ,
0.777778 , 0.625 , 1.0 ,
0.344444 , 0.5625 , 1.0 ,
0.244444 , 0.625 , 1.0 ,
0.4 , 0.5625 , 1.0 ,
0.711111 , 0.4375 , 1.0 ,
0.522222 , 0.625 , 1.0 ,
0.377778 , 0.5625 , 1.0 ,
0.366667 , 0.8125 , 1.0 ,
0.233333 , 0.5625 , 1.0 ,
0.533333 , 0.5625 , 1.0 ,
0.255556 , 0.8125 , 1.0 ,
0.788889 , 0.625 , 1.0 ,
0.322222 , 0.5625 , 1.0 ,
0.466667 , 0.8125 , 1.0 ,
0.277778 , 0.5625 , 1.0 ,
0.488889 , 0.875 , 1.0 ,
0.311111 , 0.5625 , 1.0 ,
0.5 , 0.875 , 0.0 ,
0.4 , 0.625 , 1.0 ,
0.433333 , 0.75 , 1.0 ,
0.511111 , 0.875 , 1.0 ,
0.2 , 0.4375 , 1.0 ,
0.733333 , 0.6875 , 1.0 ,
0.3 , 0.5625 , 1.0 ,
0.311111 , 0.5625 , 1.0 ,
0.566667 , 0.625 , 0.0 ,
0.3 , 0.8125 , 1.0 ,
0.311111 , 0.8125 , 0.0 ,
0.3 , 0.5625 , 1.0 ,
0.233333 , 0.5625 , 1.0 ,
0.377778 , 0.5625 , 1.0 ,
0.2 , 0.5625 , 1.0 ,
0.366667 , 0.8125 , 1.0 ,
0.488889 , 0.625 , 0.0 ,
0.477778 , 0.625 , 1.0 ,
0.333333 , 0.625 , 1.0 ,
0.444444 , 0.25 , 0.0 ,
0.411111 , 0.625 , 0.0 ,
0.377778 , 0.5625 , 1.0 ,
0.455556 , 0.8125 , 1.0 ,
0.344444 , 0.875 , 1.0 ,
0.644444 , 1.0 , 0.0 ,
0.422222 , 0.625 , 1.0 ,
0.266667 , 0.625 , 1.0 ,
0.455556 , 0.8125 , 1.0 ,
0.522222 , 0.625 , 1.0 ,
0.455556 , 0.8125 , 1.0 ,
0.255556 , 0.1875 , 1.0 ,
0.4 , 0.625 , 1.0 ,
0.444444 , 0.875 , 0.0 ,
0.388889 , 0.875 , 0.0 ,
0.266667 , 0.5625 , 1.0 ,
0.288889 , 0.875 , 1.0 ,
0.566667 , 0.8125 , 0.0 ,
0.466667 , 0.625 , 1.0 ,
0.411111 , 0.5625 , 1.0 ,
0.2 , 0.4375 , 1.0 ,
0.4 , 0.8125 , 0.0 ,
0.388889 , 0.5625 , 1.0 ,
0.644444 , 0.5625 , 0.0 ,
0.188889 , 0.4375 , 1.0 ,
0.488889 , 0.5625 , 1.0 ,
0.411111 , 0.5625 , 0.0 ,
0.388889 , 0.625 , 1.0 ,
0.666667 , 0.5625 , 1.0 ,
0.6 , 0.25 , 0.0 ,
0.411111 , 0.8125 , 0.0 ,
0.555556 , 0.75 , 1.0 ,
0.422222 , 0.8125 , 1.0 ,
0.5 , 0.8125 , 1.0 ,
0.277778 , 0.375 , 1.0 ,
0.344444 , 0.625 , 1.0 ,
1.0 , 0.5625 , 1.0 ,
0.6 , 0.5625 , 1.0 ,
0.588889 , 0.0625 , 1.0 ,
0.2 , 0.5625 , 1.0 ,
0.733333 , 0.5625 , 1.0 ,
0.833333 , 0.6875 , 1.0 ,
0.722222 , 0.5625 , 1.0 ,
0.388889 , 0.4375 , 1.0 ,
0.455556 , 0.5625 , 1.0 ,
0.277778 , 0.625 , 1.0 ,
0.366667 , 0.625 , 1.0 ,
0.311111 , 0.9375 , 0.0 ,
0.655556 , 0.5625 , 1.0 ,
0.444444 , 0.625 , 1.0 ,
0.455556 , 0.8125 , 0.0 ,
0.422222 , 0.875 , 0.0 ,
0.255556 , 0.5625 , 1.0 ,
0.444444 , 0.8125 , 0.0 ,
0.455556 , 0.5625 , 1.0 ,
0.266667 , 0.75 , 1.0 ,
0.422222 , 0.625 , 1.0 ,
0.622222 , 0.5625 , 1.0 ,
0.644444 , 0.5625 , 0.0 ,
0.355556 , 0.5625 , 1.0 ,
0.444444 , 0.75 , 0.0 ,
0.5 , 0.5625 , 1.0 ,
0.455556 , 0.9375 , 0.0 ,
0.466667 , 0.8125 , 1.0 ,
0.655556 , 0.375 , 1.0 ,
0.211111 , 0.625 , 1.0 ,
0.644444 , 0.625 , 1.0 ,
0.466667 , 0.5625 , 0.0 ,
0.222222 , 0.5625 , 1.0 ,
0.355556 , 0.5625 , 1.0 ,
0.5 , 0.6875 , 1.0 ,
0.555556 , 0.25 , 1.0 ,
0.4 , 0.8125 , 1.0 ,
0.5 , 0.5625 , 1.0 ,
0.188889 , 0.4375 , 1.0 ,
0.655556 , 0.625 , 1.0 ,
0.288889 , 0.4375 , 1.0 ,
0.411111 , 0.625 , 0.0 ,
0.711111 , 0.5625 , 0.0 ,
0.366667 , 0.8125 , 1.0 ,
0.366667 , 0.5625 , 0.0 ,
0.677778 , 0.5625 , 0.0 ,
0.188889 , 0.3125 , 1.0 ,
0.555556 , 0.875 , 1.0 ,
0.3 , 0.875 , 1.0 ,
0.333333 , 0.5625 , 1.0 ,
0.477778 , 0.5625 , 1.0 ,
0.488889 , 0.625 , 0.0 ,
0.388889 , 0.625 , 1.0 ,
0.277778 , 0.625 , 1.0 ,
0.266667 , 0.625 , 0.0 ,
0.244444 , 0.8125 , 1.0 ,
0.466667 , 0.625 , 0.0 ,
0.377778 , 0.75 , 1.0 ,
0.666667 , 0.8125 , 1.0 ,
0.233333 , 0.5625 , 1.0 ,
0.633333 , 0.875 , 0.0 ,
0.455556 , 0.9375 , 0.0 ,
0.555556 , 0.625 , 1.0 ,
0.277778 , 0.8125 , 1.0 ,
0.555556 , 0.25 , 1.0 ,
0.4 , 0.8125 , 1.0 ,
0.344444 , 0.5625 , 1.0 ,
0.322222 , 0.8125 , 1.0 ,
0.233333 , 0.625 , 1.0 ,
0.3 , 0.8125 , 1.0 ,
0.722222 , 0.5625 , 1.0 ,
0.411111 , 0.8125 , 1.0 ,
0.266667 , 0.5625 , 1.0 ,
0.422222 , 0.5625 , 1.0 ,
0.533333 , 0.8125 , 0.0 ,
0.233333 , 0.625 , 1.0 ,
0.344444 , 0.5625 , 0.0 ,
0.611111 , 0.5625 , 0.0 ,
0.266667 , 0.625 , 1.0 ,
0.477778 , 0.5625 , 1.0 ,
0.288889 , 0.75 , 1.0 ,
0.511111 , 0.75 , 1.0 ,
0.388889 , 0.75 , 0.0 ,
0.455556 , 0.625 , 0.0 ,
0.288889 , 0.8125 , 1.0 ,
0.377778 , 0.875 , 0.0 ,
0.4 , 0.8125 , 0.0 ,
0.244444 , 0.625 , 1.0 ,
0.266667 , 0.625 , 1.0 ,
0.855556 , 0.625 , 1.0 ,
0.244444 , 0.1875 , 1.0 ,
0.322222 , 0.625 , 1.0 ,
0.688889 , 0.5625 , 1.0 ,
0.433333 , 0.5625 , 1.0 ,
0.477778 , 0.625 , 1.0 ,
0.388889 , 0.5625 , 1.0 ,
0.322222 , 0.4375 , 1.0 ,
0.844444 , 0.875 , 1.0 ,
0.7 , 0.5625 , 1.0 ,
0.477778 , 0.625 , 0.0 ,
0.644444 , 0.5625 , 1.0 ,
0.733333 , 0.5625 , 1.0 ,
0.455556 , 0.625 , 1.0 ,
0.288889 , 0.8125 , 1.0 ,
0.522222 , 0.6875 , 1.0 ,
0.611111 , 0.375 , 1.0 ,
0.588889 , 0.5625 , 1.0 ,
0.188889 , 0.1875 , 1.0 ,
0.333333 , 0.5625 , 1.0 ,
0.544444 , 0.875 , 1.0 ,
0.211111 , 0.5625 , 1.0 ,
0.5 , 0.5625 , 1.0 ,
0.288889 , 0.75 , 1.0 ,
0.422222 , 0.6875 , 0.0 ,
0.4 , 0.5625 , 0.0 ,
0.366667 , 0.5625 , 1.0 ,
0.244444 , 0.625 , 1.0 ,
0.477778 , 0.8125 , 1.0 ,
0.622222 , 0.75 , 1.0 ,
0.344444 , 0.8125 , 1.0 ,
0.366667 , 0.8125 , 0.0 ,
0.288889 , 0.5625 , 1.0 ,
0.366667 , 0.8125 , 0.0 ,
0.511111 , 0.4375 , 1.0 ,
0.422222 , 0.5625 , 0.0 ,
0.722222 , 0.4375 , 1.0 ,
0.444444 , 0.6875 , 0.0 ,
0.466667 , 0.5625 , 1.0 ,
0.288889 , 0.3125 , 1.0 ,
0.4 , 0.375 , 1.0 ,
0.688889 , 0.875 , 0.0 ,
0.477778 , 0.8125 , 1.0 ,
0.477778 , 0.8125 , 0.0 ,
0.244444 , 0.5625 , 1.0 ,
0.311111 , 0.5625 , 1.0 ,
0.622222 , 0.625 , 1.0 ,
0.244444 , 0.75 , 1.0 ,
0.633333 , 0.8125 , 0.0 ,
0.433333 , 0.5625 , 1.0 ,
0.288889 , 0.625 , 1.0 ,
0.188889 , 0.4375 , 1.0 ,
0.444444 , 0.6875 , 0.0 ,
0.5 , 0.5625 , 1.0 ,
0.488889 , 0.5625 , 1.0 ,
0.222222 , 0.625 , 1.0 ,
0.366667 , 0.5625 , 1.0 ,
0.255556 , 0.625 , 1.0 ,
0.511111 , 0.875 , 1.0 ,
0.422222 , 0.5625 , 1.0 ,
0.6 , 0.5625 , 1.0 ,
0.511111 , 0.1875 , 1.0 ,
0.277778 , 0.625 , 1.0 ,
0.511111 , 0.625 , 1.0 ,
0.4 , 0.625 , 1.0 ,
0.255556 , 0.5625 , 1.0 ,
0.322222 , 0.5625 , 1.0 ,
0.488889 , 0.625 , 0.0 ,
0.211111 , 0.625 , 1.0 ,
0.211111 , 0.5625 , 1.0 ,
0.388889 , 0.5625 , 0.0 ,
0.3 , 0.8125 , 1.0 ,
0.511111 , 0.75 , 1.0 ,
0.377778 , 0.8125 , 0.0 ,
0.377778 , 0.5625 , 1.0 ,
0.488889 , 0.625 , 1.0 ,
0.5 , 0.625 , 1.0 ,
0.277778 , 0.8125 , 0.0 ,
0.577778 , 0.8125 , 0.0 ,
0.222222 , 0.625 , 1.0 ,
0.311111 , 0.625 , 1.0 ,
0.555556 , 0.8125 , 0.0 ,
0.377778 , 0.6875 , 1.0 ,
0.311111 , 0.25 , 1.0 ,
0.455556 , 0.875 , 0.0 ,
0.311111 , 0.5625 , 1.0 ,
0.511111 , 0.5625 , 1.0 ,
0.355556 , 0.625 , 1.0 ,
0.455556 , 0.625 , 1.0 ,
0.266667 , 0.5625 , 1.0 ,
0.366667 , 0.625 , 1.0 ,
0.511111 , 1.0 , 0.0 ,
0.344444 , 0.625 , 1.0 ,
0.388889 , 0.5 , 0.0 ,
0.577778 , 0.125 , 1.0 ,
0.333333 , 0.4375 , 1.0 ,
0.377778 , 0.4375 , 1.0 ,
0.377778 , 0.5625 , 1.0 ,
0.222222 , 0.625 , 1.0 ,
0.188889 , 0.4375 , 1.0 ,
0.355556 , 0.8125 , 0.0 ,
0.322222 , 0.5625 , 1.0 ,
0.366667 , 0.375 , 1.0 ,
0.277778 , 0.5625 , 1.0 ,
0.4 , 0.875 , 1.0 ,
0.255556 , 0.5625 , 1.0 ,
0.7 , 0.5625 , 0.0 ,
0.522222 , 0.875 , 1.0 ,
0.444444 , 0.8125 , 1.0 ,
0.333333 , 0.75 , 0.0 ,
0.3 , 0.625 , 1.0 ,
0.366667 , 0.875 , 0.0 ,
0.377778 , 0.5625 , 1.0 ,
0.377778 , 0.625 , 1.0 ,
0.255556 , 0.625 , 1.0 ,
0.466667 , 0.625 , 1.0 ,
0.322222 , 0.8125 , 1.0 ,
0.5 , 0.5625 , 1.0 ,
0.266667 , 0.5625 , 1.0 ,
0.488889 , 0.625 , 0.0 ,
0.3 , 0.3125 , 1.0 ,
0.222222 , 0.625 , 1.0 ,
0.488889 , 0.5625 , 1.0 ,
0.566667 , 0.5625 , 1.0 ,
0.222222 , 0.5625 , 1.0 ,
0.211111 , 0.5625 , 1.0 ,
0.5 , 0.625 , 0.0 ,
0.666667 , 0.5625 , 0.0 ,
0.466667 , 0.75 , 0.0 ,
0.488889 , 0.5625 , 0.0 ,
0.444444 , 0.6875 , 0.0 ,
0.333333 , 0.5625 , 1.0 ,
0.422222 , 0.625 , 1.0 ,
0.255556 , 0.5625 , 1.0 ,
0.488889 , 0.75 , 1.0 ,
0.6 , 0.5625 , 1.0 ,
0.355556 , 0.8125 , 1.0 ,
0.555556 , 0.125 , 1.0 ,
0.266667 , 0.8125 , 1.0 ,
0.411111 , 0.5625 , 1.0 ,
0.577778 , 0.5625 , 1.0 ,
0.422222 , 0.625 , 1.0 ,
0.544444 , 0.875 , 0.0 ,
0.333333 , 0.8125 , 0.0 ,
0.666667 , 0.625 , 0.0 ,
0.388889 , 0.5625 , 1.0 ,
0.333333 , 0.5625 , 1.0 ,
0.744444 , 0.6875 , 1.0 ,
0.511111 , 0.8125 , 1.0 ,
0.188889 , 0.3125 , 1.0 ,
0.244444 , 0.625 , 1.0 ,
0.3 , 0.375 , 1.0 ,
0.255556 , 0.5625 , 1.0 ,
0.366667 , 0.75 , 1.0 ,
0.477778 , 0.625 , 1.0 ,
0.311111 , 0.8125 , 1.0 ,
0.455556 , 0.5625 , 1.0 ,
0.277778 , 0.625 , 1.0 ,
0.655556 , 0.5625 , 1.0 ,
0.5 , 0.8125 , 1.0 ,
0.422222 , 0.8125 , 0.0 ,
0.444444 , 0.5625 , 1.0 ,
0.511111 , 0.5625 , 1.0 ,
0.388889 , 0.75 , 1.0 ,
0.377778 , 0.5625 , 1.0 ,
0.366667 , 0.8125 , 1.0 ,
0.455556 , 0.5625 , 1.0 ,
0.222222 , 0.625 , 1.0 ,
0.255556 , 0.1875 , 1.0 ,
0.288889 , 0.625 , 1.0 ,
0.255556 , 0.5625 , 1.0 ,
0.688889 , 0.5625 , 1.0 ,
0.577778 , 0.625 , 1.0 ,
0.644444 , 0.625 , 1.0 ,
0.277778 , 0.8125 , 1.0 ,
0.266667 , 0.8125 , 1.0 ,
0.211111 , 0.625 , 1.0 ,
0.477778 , 0.625 , 1.0 ,
0.522222 , 0.5625 , 1.0 ,
0.433333 , 0.5625 , 1.0 ,
0.544444 , 0.6875 , 1.0 ,
0.355556 , 0.6875 , 1.0 ,
0.377778 , 0.625 , 0.0 ,
0.311111 , 0.5625 , 1.0 ,
0.277778 , 0.625 , 1.0 ,
0.377778 , 0.8125 , 0.0 ,
0.422222 , 0.8125 , 0.0 ,
0.555556 , 0.5625 , 0.0 ,
0.266667 , 0.625 , 1.0 ,
0.411111 , 0.625 , 0.0 ,
0.488889 , 0.625 , 0.0 ,
0.311111 , 0.625 , 1.0 ,
0.466667 , 0.8125 , 0.0 ,
0.822222 , 0.625 , 1.0 ,
0.422222 , 0.5625 , 1.0 ,
0.488889 , 0.875 , 1.0 ,
0.488889 , 0.4375 , 1.0 ,
0.288889 , 0.5625 , 1.0 ,
0.4 , 0.5625 , 1.0 ,
0.455556 , 0.75 , 0.0 ,
0.744444 , 0.9375 , 0.0 ,
0.433333 , 0.5 , 1.0 ,
0.633333 , 0.125 , 1.0 ,
0.322222 , 0.6875 , 1.0 ,
0.344444 , 0.8125 , 1.0 ,
0.488889 , 0.625 , 1.0 ,
0.322222 , 1.0 , 1.0 ,
0.333333 , 0.625 , 1.0 ,
0.3 , 0.5625 , 1.0 ,
0.3 , 0.625 , 1.0 ,
0.355556 , 0.5625 , 1.0 ,
0.644444 , 0.375 , 1.0 ,
0.388889 , 0.625 , 1.0 ,
0.233333 , 0.5625 , 1.0 ,
0.311111 , 0.625 , 1.0 ,
0.511111 , 0.625 , 1.0 ,
0.4 , 0.5625 , 1.0 ,
0.8 , 0.4375 , 1.0 ,
0.388889 , 0.5625 , 1.0 ,
0.366667 , 0.6875 , 0.0 ,
0.766667 , 0.4375 , 1.0 ,
0.388889 , 0.5625 , 1.0 ,
0.344444 , 0.5625 , 1.0 ,
0.377778 , 0.5625 , 1.0 ,
0.333333 , 0.4375 , 1.0 ,
0.311111 , 0.8125 , 1.0 ,
0.6 , 0.8125 , 0.0 ,
0.522222 , 0.625 , 0.0 ,
0.266667 , 0.5625 , 1.0 ,
0.577778 , 0.8125 , 0.0 ,
0.222222 , 0.5625 , 1.0 ,
0.477778 , 0.875 , 1.0 ,
0.5 , 0.25 , 1.0 ,
0.322222 , 0.5625 , 1.0 ,
0.522222 , 0.875 , 1.0 ,
0.266667 , 0.5625 , 1.0 ,
0.566667 , 0.5625 , 1.0 ,
0.188889 , 0.4375 , 1.0 ,
0.411111 , 0.6875 , 0.0 ,
0.3 , 1.0 , 1.0 ,
0.322222 , 0.8125 , 0.0 ,
0.4 , 0.75 , 1.0 ,
0.644444 , 0.8125 , 1.0 ,
0.288889 , 0.625 , 1.0 ,
0.633333 , 0.5625 , 0.0 ,
0.655556 , 0.5625 , 1.0 ,
0.3 , 0.5625 , 1.0 ,
0.344444 , 0.8125 , 1.0 ,
0.233333 , 0.625 , 1.0 ,
0.322222 , 0.625 , 1.0 ,
0.2 , 0.4375 , 1.0 ,
0.577778 , 0.375 , 0.0 ,
0.633333 , 0.8125 , 1.0 ,
0.666667 , 0.25 , 0.0 ,
0.344444 , 0.8125 , 0.0 ,
0.255556 , 0.8125 , 1.0 ,
0.3 , 0.5625 , 1.0 ,
0.466667 , 0.9375 , 0.0 ,
0.277778 , 0.625 , 1.0 ,
0.544444 , 0.8125 , 1.0 ,
0.355556 , 0.8125 , 1.0 ,
0.211111 , 0.625 , 1.0 ,
0.666667 , 0.25 , 1.0 ,
0.466667 , 0.3125 , 1.0 ,
0.388889 , 0.75 , 1.0 ,
0.533333 , 0.5625 , 1.0 ,
0.566667 , 0.875 , 0.0 ,
0.322222 , 0.5625 , 1.0 ,
0.4 , 0.5625 , 1.0 ,
0.188889 , 0.375 , 1.0 ,
0.577778 , 0.875 , 1.0 ,
0.266667 , 0.5625 , 1.0 ,
0.266667 , 0.5625 , 1.0 ,
0.288889 , 0.8125 , 1.0 ,
0.3 , 0.8125 , 1.0 ,
0.433333 , 0.5625 , 1.0 ,
0.333333 , 0.5625 , 1.0 ,
0.555556 , 0.5625 , 1.0 ,
0.577778 , 0.8125 , 1.0 ,
0.511111 , 0.9375 , 0.0 ,
0.255556 , 0.8125 , 1.0 ,
0.5 , 0.4375 , 1.0 ,
0.722222 , 0.3125 , 1.0 ,
0.322222 , 0.6875 , 1.0 ,
0.522222 , 0.3125 , 1.0 ,
0.333333 , 0.5625 , 1.0 ,
0.377778 , 0.5625 , 0.0 ,
0.422222 , 0.5625 , 1.0 ,
0.366667 , 0.625 , 0.0 ,
0.544444 , 0.8125 , 0.0 ,
0.522222 , 0.625 , 1.0 ,
0.544444 , 0.375 , 1.0 ,
0.477778 , 0.625 , 0.0 ,
0.333333 , 0.8125 , 0.0 ,
0.644444 , 0.5625 , 1.0 ,
0.211111 , 0.5625 , 1.0 ,
0.233333 , 0.8125 , 1.0 ,
0.366667 , 0.8125 , 0.0 ,
0.522222 , 0.1875 , 1.0 ,
0.577778 , 1.0 , 0.0 ,
0.288889 , 0.5625 , 1.0 ,
0.666667 , 0.5625 , 1.0 ,
0.233333 , 0.625 , 1.0 ,
0.4 , 0.625 , 0.0 ,
0.344444 , 0.625 , 1.0 ,
0.555556 , 1.0 , 0.0 ,
0.344444 , 0.5625 , 1.0 ,
0.788889 , 0.5625 , 1.0 ,
0.333333 , 0.8125 , 0.0 ,
0.222222 , 0.625 , 1.0 ,
0.266667 , 0.5625 , 1.0 ,
0.388889 , 1.0 , 0.0 ,
0.422222 , 0.625 , 1.0 ,
0.3 , 0.5625 , 1.0 ,
0.322222 , 0.625 , 1.0 ,
0.377778 , 0.5625 , 1.0 ,
0.488889 , 0.25 , 1.0 ,
0.477778 , 0.5625 , 0.0 ,
0.488889 , 0.5 , 0.0 ,
0.388889 , 0.875 , 1.0 ,
0.3 , 0.625 , 1.0 ,
0.477778 , 0.875 , 1.0 ,
0.222222 , 0.625 , 1.0 ,
0.466667 , 0.75 , 0.0 ,
0.3 , 0.625 , 1.0 ,
0.466667 , 0.5625 , 0.0 ,
0.266667 , 0.3125 , 1.0 ,
0.533333 , 0.625 , 1.0 ,
0.188889 , 0.4375 , 1.0 ,
0.366667 , 0.8125 , 0.0 ,
0.555556 , 0.5625 , 0.0 ,
0.244444 , 0.5625 , 1.0 ,
0.188889 , 0.5 , 1.0 ,
0.355556 , 0.625 , 1.0 ,
0.344444 , 0.5625 , 1.0 ,
0.644444 , 0.5625 , 1.0 ,
0.322222 , 0.5625 , 1.0 ,
0.411111 , 0.6875 , 0.0 ,
0.377778 , 0.5625 , 0.0 ,
0.255556 , 0.625 , 1.0 ,
0.2 , 0.4375 , 1.0 ,
0.377778 , 0.5625 , 1.0 ,
0.5 , 0.8125 , 1.0 ,
0.455556 , 0.875 , 1.0 ,
0.288889 , 0.5625 , 1.0 ,
0.6 , 0.625 , 1.0 ,
0.266667 , 0.625 , 1.0 ,
0.466667 , 0.625 , 1.0 ,
0.222222 , 0.625 , 1.0 ,
0.255556 , 0.8125 , 1.0 ,
0.388889 , 0.875 , 0.0 ,
0.344444 , 0.875 , 0.0 ,
0.333333 , 0.8125 , 1.0 ,
0.211111 , 0.5625 , 1.0 ,
0.4 , 0.8125 , 1.0 ,
0.344444 , 0.8125 , 1.0 ,
0.233333 , 0.625 , 1.0 ,
0.344444 , 0.625 , 1.0 ,
0.511111 , 1.0 , 0.0 ,
0.488889 , 0.8125 , 0.0 ,
0.444444 , 0.5 , 1.0 ,
0.5 , 0.625 , 1.0 ,
0.666667 , 0.5625 , 1.0 ,
0.2 , 0.4375 , 1.0 ,
0.311111 , 0.8125 , 1.0 ,
0.4 , 0.625 , 1.0 ,
0.4 , 0.8125 , 1.0 ,
0.444444 , 0.6875 , 1.0 ,
0.4 , 0.8125 , 1.0 ,
0.344444 , 0.5625 , 1.0 ,
0.366667 , 0.5625 , 1.0 ,
0.211111 , 0.5625 , 1.0 ,
0.244444 , 0.625 , 1.0 ,
0.377778 , 0.8125 , 0.0 ,
0.366667 , 0.5625 , 1.0 ,
0.455556 , 0.5625 , 1.0 ,
0.322222 , 0.8125 , 1.0 ,
0.555556 , 0.5625 , 0.0 ,
0.466667 , 0.8125 , 0.0 ,
0.477778 , 0.8125 , 0.0 ,
0.488889 , 0.5625 , 1.0 ,
0.222222 , 0.625 , 1.0 ,
0.344444 , 0.5625 , 1.0 ,
0.722222 , 0.4375 , 0.0 ,
